,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12_x,total_of_purchases,total_expenditure,Recency,Frequency,MonetaryValue,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments,interested_in_categories_12_y
981,3e4dffb2-cc13-11ea-b305-000d3a38a36f,Ios App,Offline,2020-07-21,2020-07-24,2020-07-21,2020-07-24,1.0,1,619.96,175.98,"[KADIN, AKTIFSPOR]",2.0,795.94,1141,1,795.94,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
982,f60d8638-aaac-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-01-26,2021-04-25,2021-04-25,2021-01-26,8.5,13,1481.66,1185.76,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",21.5,2667.42,866,1,2667.42,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
983,aee6ddc0-d249-11ea-8aab-000d3a38a36f,Desktop,Desktop,2020-07-30,2021-04-03,2021-04-03,2020-07-30,1.0,1,75.49,129.99,"[ERKEK, KADIN]",2.0,205.48000000000002,888,1,205.48000000000002,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
984,00740768-d6d7-11e9-93bc-000d3a38a36f,Android App,Android App,2019-02-09,2021-05-15,2021-05-15,2020-05-03,1.0,3,240.46,53.99,[KADIN],4.0,294.45,846,1,294.45,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
985,3b697668-d714-11e9-93bc-000d3a38a36f,Mobile,Offline,2019-09-13,2021-01-15,2020-04-06,2021-01-15,1.0,2,319.98,191.98,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",3.0,511.96000000000004,966,1,511.96000000000004,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
986,1c86e27c-18d1-11ea-9213-000d3a38a36f,Ios App,Offline,2019-09-28,2020-10-23,2020-08-10,2020-10-23,6.0,2,217.45,695.87,"[KADIN, AKTIFSPOR]",8.0,913.3199999999999,1050,1,913.3199999999999,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
987,7cbc378c-9f2d-11e9-9897-000d3a38a36f,Desktop,Offline,2014-12-19,2020-07-22,2014-12-19,2020-07-22,1.0,2,139.98,183.59,[KADIN],3.0,323.57,1143,1,323.57,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
988,a976e924-aa19-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2016-06-23,2021-05-02,2021-05-02,2020-07-22,8.5,3,443.69,1717.49,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",11.5,2161.18,859,1,2161.18,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
989,06bb3668-a79e-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-01-25,2021-05-22,2021-05-22,2020-07-19,8.5,2,285.72,1048.41,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",10.5,1334.13,839,1,1334.13,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
990,988a2ea6-30dc-11ea-b162-000d3a38a36f,Ios App,Ios App,2019-06-09,2020-10-31,2020-10-31,2019-09-22,2.0,2,162.95,199.96,[KADIN],4.0,362.90999999999997,1042,1,362.90999999999997,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
991,2ec925fa-a854-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-12-14,2020-11-22,2015-12-14,2020-11-22,1.0,5,481.4,49.99,[KADIN],6.0,531.39,1020,1,531.39,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
992,e40f8788-5bbe-11ea-92c9-000d3a38a36f,Mobile,Mobile,2019-11-10,2020-10-09,2020-10-09,2020-02-22,2.0,2,350.71,221.97,"[KADIN, AKTIFSPOR]",4.0,572.68,1064,1,572.68,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
993,de361ef4-cff3-11ea-a8f0-000d3a38a36f,Android App,Mobile,2020-07-27,2021-05-20,2021-05-20,2020-11-12,3.0,8,436.87,288.32,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",11.0,725.19,841,1,725.19,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
994,8f0d2298-a413-11ea-bd63-000d3a38a36f,Android App,Android App,2020-01-06,2020-12-21,2020-12-21,2020-01-06,1.0,1,100.49,74.99,"[COCUK, KADIN]",2.0,175.48,991,1,175.48,3,3,1,7,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
995,1ad001c4-9cad-11ea-a27a-000d3a38a36f,Desktop,Offline,2020-05-21,2020-09-29,2020-05-21,2020-09-29,1.0,1,125.72,143.99,"[KADIN, AKTIFSPOR]",2.0,269.71000000000004,1074,1,269.71000000000004,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
996,b2fd0f2e-d41a-11ea-9838-000d3a38a36f,Android App,Android App,2020-01-08,2021-04-16,2021-04-16,2020-10-25,2.0,2,439.19,167.98,"[ERKEK, KADIN, AKTIFSPOR]",4.0,607.17,875,1,607.17,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
997,e0a74232-d79f-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-15,2020-11-29,2020-11-29,2020-07-07,2.0,4,775.32,442.21,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",6.0,1217.53,1013,1,1217.53,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
998,d5523efe-269c-11ea-b9a0-000d3a38a36f,Desktop,Desktop,2019-05-30,2021-01-23,2021-01-23,2019-05-30,1.0,1,29.99,84.99,[KADIN],2.0,114.97999999999999,958,1,114.97999999999999,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
999,0296e104-a5cc-11ea-bd63-000d3a38a36f,Mobile,Offline,2020-02-06,2021-05-21,2020-02-06,2021-05-21,1.0,2,464.85,89.99,"[ERKEK, KADIN]",3.0,554.84,840,1,554.84,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
1000,fb2eecba-a73c-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-06-14,2021-01-15,2021-01-15,2020-05-07,8.5,1,99.99,2040.12,"[ERKEK, KADIN, AKTIFSPOR]",9.5,2140.1099999999997,966,1,2140.1099999999997,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
1001,0aeedf24-b184-11e9-89fa-000d3a38a36f,Android App,Android App,2019-10-19,2020-06-19,2020-06-19,2019-10-19,6.0,1,230.97,608.0,[KADIN],7.0,838.97,1176,1,838.97,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1002,ee90490e-e449-11ea-b769-000d3a38a36f,Android App,Android App,2020-08-28,2021-05-05,2021-05-05,2021-08-01,8.0,1,99.99,1952.35,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",9.0,2052.3399999999997,856,1,2052.3399999999997,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
1003,5a005cce-5bd8-11ea-aa96-000d3a38a36f,Android App,Android App,2020-02-17,2021-04-05,2021-04-05,2020-02-17,5.0,1,105.98,1217.9,"[ERKEK, KADIN]",6.0,1323.88,886,1,1323.88,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, KADIN]"
1004,a1d30df0-644b-11ea-a6dc-000d3a38a36f,Android App,Offline,2019-12-30,2021-05-19,2020-03-23,2021-05-19,2.0,4,618.06,212.48,[KADIN],6.0,830.54,842,1,830.54,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
1005,d2930dca-a9dc-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-04-25,2021-03-24,2019-01-05,2021-03-24,2.0,6,915.64,703.85,"[KADIN, AKTIFSPOR]",8.0,1619.49,898,1,1619.49,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1006,bf7db658-5418-11eb-9e65-000d3a38a36f,Mobile,Mobile,2021-11-01,2021-05-27,2021-05-27,2021-11-01,1.0,1,94.98,223.98,"[AKTIFCOCUK, KADIN]",2.0,318.96,834,1,318.96,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN]"
1007,9e444422-ad32-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-06-24,2020-12-23,2020-12-23,2020-07-17,4.0,3,282.94,1246.85,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",7.0,1529.79,989,1,1529.79,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
1008,ad983078-9b25-11ea-a27a-000d3a38a36f,Android App,Android App,2020-04-23,2021-02-16,2021-02-16,2020-07-19,2.0,1,50.49,203.97,"[KADIN, AKTIFSPOR]",3.0,254.46,934,1,254.46,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1009,b9d7f9b6-a0cd-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-02,2020-09-23,2020-09-23,2019-10-13,1.0,2,400.97,89.98,[KADIN],3.0,490.95000000000005,1080,1,490.95000000000005,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1010,d222ec0a-2800-11ea-a043-000d3a38a36f,Mobile,Mobile,2019-12-07,2020-11-26,2020-11-26,2020-02-14,1.0,4,621.19,169.97,[KADIN],5.0,791.1600000000001,1016,1,791.1600000000001,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
1011,52dde23c-a8bd-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-06-23,2021-04-05,2021-04-05,2019-07-15,8.5,3,211.95,3775.21,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",11.5,3987.16,886,1,3987.16,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
1012,53206d4c-190f-11ea-9213-000d3a38a36f,Mobile,Desktop,2015-03-30,2020-10-13,2020-10-13,2019-11-25,8.5,1,149.99,5426.48,"[COCUK, KADIN, AKTIFSPOR]",9.5,5576.469999999999,1060,1,5576.469999999999,3,3,1,7,Low-Value,Potential Loyalists,"[COCUK, KADIN, AKTIFSPOR]"
1013,7e516b84-d60b-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-10,2021-04-14,2021-04-14,2019-08-10,1.0,1,59.99,118.55,[KADIN],2.0,178.54,877,1,178.54,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
1014,2325abc2-5b52-11ea-ba23-000d3a38a36f,Mobile,Mobile,2020-01-22,2020-06-11,2020-06-11,2020-01-22,1.0,1,24.99,45.99,[KADIN],2.0,70.98,1184,1,70.98,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1015,984adeae-a716-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-09-11,2021-03-23,2014-09-11,2021-03-23,1.0,3,406.41,89.99,"[COCUK, KADIN]",4.0,496.40000000000003,899,1,496.40000000000003,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
1016,eb65991a-46eb-11ea-b6c0-000d3a38a36f,Android App,Offline,2019-11-22,2021-02-25,2020-11-24,2021-02-25,3.0,3,329.95,522.94,"[ERKEK, KADIN]",6.0,852.8900000000001,925,1,852.8900000000001,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
1017,f3a983d0-abdb-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-05-04,2021-01-20,2018-12-25,2021-01-20,2.0,4,291.93,129.98,[KADIN],6.0,421.90999999999997,961,1,421.90999999999997,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
1018,94c2e4ac-8d6b-11ea-8f41-000d3a38a36f,Desktop,Desktop,2020-11-17,2020-11-27,2020-11-27,2020-11-17,1.0,1,164.98,94.99,"[KADIN, AKTIFSPOR]",2.0,259.96999999999997,1015,1,259.96999999999997,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1019,8b0d0c36-d6f4-11e9-93bc-000d3a38a36f,Ios App,Mobile,2019-07-21,2020-11-23,2020-11-23,2020-02-15,6.0,2,200.47,1677.76,"[ERKEK, COCUK, KADIN]",8.0,1878.23,1019,1,1878.23,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
1020,c0f95e1e-2ba2-11ea-853d-000d3a38a36f,Mobile,Mobile,2019-11-30,2020-11-10,2020-11-10,2020-01-25,3.0,1,69.99,684.96,"[ERKEK, KADIN]",4.0,754.95,1032,1,754.95,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
1021,c23fdb34-b1dd-11e9-89fa-000d3a38a36f,Mobile,Offline,2019-07-22,2020-06-20,2019-07-23,2020-06-20,1.0,2,299.73,134.99,"[ERKEK, KADIN]",3.0,434.72,1175,1,434.72,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
1022,6a7aceaa-f35e-11e9-9346-000d3a38a36f,Ios App,Ios App,2019-10-20,2021-01-27,2021-01-27,2019-10-20,4.0,1,119.99,585.34,[KADIN],5.0,705.33,954,1,705.33,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
1023,424792f4-5be3-11ea-9632-000d3a38a36f,Mobile,Offline,2019-12-27,2021-04-01,2020-08-04,2021-04-01,1.0,5,670.33,119.99,"[KADIN, AKTIFSPOR]",6.0,790.32,890,1,790.32,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1024,b627ade0-a931-11e9-a2fc-000d3a38a36f,Ios App,Offline,2017-03-20,2020-12-17,2020-06-15,2020-12-17,2.0,1,45.48,350.96,"[KADIN, AKTIFSPOR]",3.0,396.44,995,1,396.44,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1025,af1ca10c-2bc4-11ea-91ab-000d3a38a36f,Android App,Android App,2019-09-11,2021-04-28,2021-04-28,2020-01-11,5.0,4,488.39,1183.88,"[COCUK, KADIN]",9.0,1672.27,863,1,1672.27,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN]"
1026,469e2516-a9ff-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-02-12,2020-10-29,2018-02-12,2020-10-29,1.0,2,469.95,648.98,"[KADIN, AKTIFSPOR]",3.0,1118.93,1044,1,1118.93,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1027,63ea5cf4-5461-11ea-b1db-000d3a38a36f,Mobile,Mobile,2019-12-15,2021-01-17,2021-01-17,2020-11-10,1.0,3,191.2,214.97,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",4.0,406.16999999999996,964,1,406.16999999999996,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
1028,67224766-9e85-11e9-9897-000d3a38a36f,Mobile,Offline,2016-02-28,2021-06-03,2016-08-25,2021-06-03,2.0,2,219.97,404.97,[KADIN],4.0,624.94,827,1,624.94,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
1029,cff0022e-a8df-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-05-23,2020-11-08,2016-05-23,2020-11-08,1.0,2,221.2,98.03,[KADIN],3.0,319.23,1034,1,319.23,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
1030,c19a7a0c-b121-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-02-24,2021-03-05,2021-03-05,2020-11-07,5.0,4,723.68,1471.61,"[ERKEK, COCUK, KADIN]",9.0,2195.29,917,1,2195.29,4,3,1,8,Mid-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN]"
1031,6ca297b2-299b-11ea-b87a-000d3a38a36f,Desktop,Offline,2019-12-10,2020-12-23,2020-11-08,2020-12-23,1.0,5,500.64,149.5,[KADIN],6.0,650.14,989,1,650.14,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
1032,1f6e2060-bc44-11ea-aa61-000d3a38a36f,Android App,Android App,2020-02-07,2020-11-27,2020-11-27,2020-02-07,1.0,1,49.99,631.91,"[ERKEK, KADIN, AKTIFSPOR]",2.0,681.9,1015,1,681.9,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
1033,775f5d20-5bd2-11ea-94c9-000d3a38a36f,Desktop,Offline,2020-01-18,2020-06-30,2020-05-05,2020-06-30,2.0,2,279.97,227.96,"[KADIN, AKTIFSPOR]",4.0,507.93000000000006,1165,1,507.93000000000006,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1034,26d56c1c-aefe-11ea-b736-000d3a38a36f,Ios App,Ios App,2020-06-15,2021-02-05,2021-02-05,2021-01-15,3.0,1,99.99,312.96,"[COCUK, KADIN, AKTIFSPOR]",4.0,412.95,945,1,412.95,3,3,1,7,Low-Value,Potential Loyalists,"[COCUK, KADIN, AKTIFSPOR]"
1035,3deb07fa-1385-11ea-a001-000d3a38a36f,Android App,Android App,2019-03-07,2020-11-11,2020-11-11,2020-10-09,2.0,4,235.67,468.99,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",6.0,704.66,1031,1,704.66,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
1036,ad598e86-bede-11ea-958c-000d3a38a36f,Android App,Android App,2020-05-07,2020-12-31,2020-12-31,2020-05-07,3.0,1,83.48,419.97,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",4.0,503.45000000000005,981,1,503.45000000000005,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
1037,a85ad1de-a6b9-11ea-bd63-000d3a38a36f,Ios App,Offline,2020-05-06,2020-10-10,2020-05-06,2020-10-10,1.0,1,15.99,99.99,"[ERKEK, KADIN]",2.0,115.97999999999999,1063,1,115.97999999999999,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
1038,e457d98e-277f-11ea-aaaa-000d3a38a36f,Android App,Android App,2019-06-10,2021-06-02,2021-06-02,2019-10-31,6.0,3,369.96,1154.95,"[COCUK, KADIN, AKTIFSPOR]",9.0,1524.91,828,1,1524.91,4,3,1,8,Mid-Value,Potential Loyalists,"[COCUK, KADIN, AKTIFSPOR]"
1039,6a11d1fa-a68e-11ea-bd63-000d3a38a36f,Android App,Offline,2020-05-06,2020-07-11,2020-05-06,2020-07-11,1.0,1,125.73,62.99,"[ERKEK, KADIN]",2.0,188.72,1154,1,188.72,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
1040,b088120e-a3ea-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-08-04,2020-09-20,2020-09-20,2020-07-14,1.0,6,469.94,104.25,[KADIN],7.0,574.19,1083,1,574.19,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1041,1789ed62-b3dd-11ea-a71c-000d3a38a36f,Android App,Android App,2020-06-21,2020-11-11,2020-11-11,2020-06-27,3.0,1,332.72,443.7,"[ERKEK, KADIN, AKTIFSPOR]",4.0,776.4200000000001,1031,1,776.4200000000001,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN, AKTIFSPOR]"
1042,4c36e188-7e7b-11ea-80af-000d3a38a36f,Android App,Android App,2016-02-19,2021-02-04,2021-02-04,2020-08-12,8.5,6,1236.04,706.48,"[COCUK, KADIN, AKTIFSPOR]",14.5,1942.52,946,1,1942.52,3,3,1,7,Low-Value,Potential Loyalists,"[COCUK, KADIN, AKTIFSPOR]"
1043,4c333174-2d85-11ea-9ae7-000d3a38a36f,Android App,Android App,2019-04-20,2021-03-19,2021-03-19,2020-03-15,8.0,5,719.85,1065.88,"[KADIN, AKTIFSPOR]",13.0,1785.73,903,1,1785.73,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1044,e9ecc8ee-6b79-11ea-9c62-000d3a38a36f,Mobile,Offline,2020-03-19,2020-07-23,2020-03-19,2020-07-23,1.0,2,104.96,374.99,"[COCUK, KADIN]",3.0,479.95,1142,1,479.95,2,3,1,6,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
1045,fe1e1d2c-d6e1-11e9-93bc-000d3a38a36f,Mobile,Offline,2019-03-09,2020-11-15,2020-07-11,2020-11-15,1.0,4,319.45,145.97,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",5.0,465.41999999999996,1027,1,465.41999999999996,3,3,1,7,Low-Value,Potential Loyalists,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
1046,aa075372-e477-11e9-ad00-000d3a38a36f,Mobile,Offline,2019-01-10,2021-03-27,2020-03-22,2021-03-27,1.0,4,568.85,119.98,[KADIN],5.0,688.83,895,1,688.83,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
1047,5481ef9a-a5d7-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-09-27,2020-06-20,2019-02-01,2020-06-20,3.0,1,301.96,259.97,"[ERKEK, KADIN]",4.0,561.9300000000001,1175,1,561.9300000000001,2,3,1,6,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
1048,d39fe5d4-ae9c-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-10-06,2020-10-22,2019-01-09,2020-10-22,4.0,2,608.43,447.87,"[COCUK, KADIN]",6.0,1056.3,1051,1,1056.3,3,3,1,7,Low-Value,Potential Loyalists,"[COCUK, KADIN]"
1049,32314cda-b1ba-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-18,2020-05-30,2020-05-30,2019-07-18,1.0,1,99.98,161.97,[KADIN],2.0,261.95,1196,1,261.95,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1050,4247c602-d6a5-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-29,2021-01-14,2021-01-14,2019-08-29,1.0,2,134.98,99.99,[KADIN],3.0,234.96999999999997,967,1,234.96999999999997,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
1051,6d61e6fc-c901-11ea-ac0a-000d3a38a36f,Android App,Android App,2020-07-18,2021-06-05,2021-06-05,2020-07-18,4.0,1,69.99,436.95,"[AKTIFCOCUK, COCUK, KADIN]",5.0,506.94,825,1,506.94,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
1052,896168e2-6f5f-11ea-b40c-000d3a38a36f,Android App,Offline,2020-01-31,2021-03-26,2020-03-26,2021-03-26,2.0,5,409.95,382.39,[KADIN],7.0,792.3399999999999,896,1,792.3399999999999,4,3,1,8,Mid-Value,Potential Loyalists,[KADIN]
1053,6b6ea760-a5a1-11e9-a2fc-000d3a38a36f,Android App,Android App,2015-09-10,2021-04-18,2021-04-18,2020-03-06,6.0,1,79.99,1024.45,"[AKTIFCOCUK, COCUK, KADIN]",7.0,1104.44,873,1,1104.44,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN]"
1054,d1ffc3ae-b00c-11e9-9757-000d3a38a36f,Android App,Offline,2019-03-22,2020-07-19,2019-12-10,2020-07-19,2.0,5,365.37,339.98,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",7.0,705.35,1146,1,705.35,2,3,1,6,Low-Value,Potential Loyalists,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1055,3a5b617e-a90f-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-08-16,2020-07-20,2019-08-12,2020-07-20,4.0,1,89.99,364.76,[KADIN],5.0,454.75,1145,1,454.75,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1056,eec73fc2-ff1b-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-03-08,2020-11-11,2020-11-11,2019-03-08,2.0,1,59.99,105.98,[KADIN],3.0,165.97,1031,1,165.97,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
1057,612f1de0-61ec-11ea-8dd8-000d3a38a36f,Android App,Android App,2019-08-04,2021-03-15,2021-03-15,2020-05-15,1.0,3,443.96,693.82,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",4.0,1137.78,907,1,1137.78,4,3,1,8,Mid-Value,Potential Loyalists,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
1058,5045a948-43df-11ea-8b43-000d3a38a36f,Android App,Android App,2019-07-16,2020-08-27,2020-08-27,2019-07-27,1.0,3,201.94,29.99,[KADIN],4.0,231.93,1107,1,231.93,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1059,f3be30ca-aff3-11e9-9757-000d3a38a36f,Android App,Offline,2017-05-17,2020-08-13,2019-02-07,2020-08-13,8.5,2,486.42,3415.76,[KADIN],10.5,3902.1800000000003,1121,1,3902.1800000000003,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1060,f028012a-5b9c-11ea-886a-000d3a38a36f,Android App,Android App,2019-12-15,2020-06-16,2020-06-16,2019-12-16,1.0,2,209.98,171.75,[KADIN],3.0,381.73,1179,1,381.73,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1061,2f01ba8a-a144-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-19,2020-06-27,2020-06-27,2019-12-19,2.0,2,189.98,220.96,[KADIN],4.0,410.94,1168,1,410.94,2,3,1,6,Low-Value,Potential Loyalists,[KADIN]
1062,6c104a54-acb1-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-08-27,2020-12-22,2020-12-22,2019-01-09,1.0,23,2095.53,215.16,[KADIN],24.0,2310.69,990,1,2310.69,3,3,1,7,Low-Value,Potential Loyalists,[KADIN]
1063,73a3499a-c4f4-11ea-98f7-000d3a38a36f,Ios App,Ios App,2020-10-07,2021-04-26,2021-04-26,2020-10-07,1.0,2,375.45,563.18,"[KADIN, AKTIFSPOR]",3.0,938.6299999999999,865,1,938.6299999999999,4,3,1,8,Mid-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1064,0431764a-a3ed-11ea-9c18-000d3a38a36f,Desktop,Desktop,2020-01-06,2020-11-28,2020-11-28,2020-01-06,1.0,1,109.99,127.99,"[ERKEK, KADIN]",2.0,237.98,1014,1,237.98,3,3,1,7,Low-Value,Potential Loyalists,"[ERKEK, KADIN]"
1065,449cdfe8-d422-11ea-9838-000d3a38a36f,Mobile,Mobile,2020-01-08,2021-01-18,2021-01-18,2020-01-08,1.0,1,279.97,129.99,"[KADIN, AKTIFSPOR]",2.0,409.96000000000004,963,1,409.96000000000004,3,3,1,7,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
1066,d0c61066-ae5d-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-10-21,2020-08-15,2018-10-21,2020-08-15,1.0,2,165.47,169.98,"[KADIN, AKTIFSPOR]",3.0,335.45,1119,1,335.45,2,3,1,6,Low-Value,Potential Loyalists,"[KADIN, AKTIFSPOR]"
